GO.ID	Actual	Total	Expected	p_val	p.adj	Term	Gene_Names	Haploblock
GO:0048510	4	58	0.689793595158923	0.00483789339609918	0.0230836627756732	regulation of timing of transition from vegetative to reproductive phase	Ha412HOChr05g0235011,Ha412HOChr05g0235321,Ha412HOChr05g0238731,Ha412HOChr05g0238751	PETPET_05_01
GO:0050777	2	9	0.107036937179833	0.00469685964042619	0.0230698694103286	negative regulation of immune response	Ha412HOChr05g0238521,Ha412HOChr05g0238531	PETPET_05_01
GO:0050829	4	57	0.677900602138941	0.00454568852880895	0.0230698694103286	defense response to Gram-negative bacterium	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731,Ha412HOChr05g0239921	PETPET_05_01
GO:0051410	3	6	0.0713579581198886	3.13911249472628e-05	0.000582479762910321	detoxification of nitrogen compound	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETPET_05_01
GO:0060866	4	17	0.202180881339684	3.96289297545001e-05	0.000661803126900152	leaf abscission	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731,Ha412HOChr05g0239921	PETPET_05_01
GO:0090391	2	13	0.154608909259759	0.00986540413784018	0.0374436929777116	granum assembly	Ha412HOChr05g0234161,Ha412HOChr05g0240541	PETPET_05_01
GO:1900111	2	14	0.16650190227974	0.0114208593738735	0.0423840781208194	positive regulation of histone H3-K9 dimethylation	Ha412HOChr05g0234181,Ha412HOChr05g0241331	PETPET_05_01
GO:1901656	4	6	0.0713579581198886	2.76751306037031e-07	1.1554367027046e-05	glycoside transport	Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETPET_05_01
GO:0000302	4	96	0.980677630987688	0.016491208641448	0.0382826346196197	response to reactive oxygen species	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0001510	2	22	0.224738623768012	0.0206101797060736	0.042891455063991	RNA methylation	Ha412HOChr09g0395801,Ha412HOChr09g0399801	PETPET_09_01
GO:0002229	8	178	1.818339774123	0.00048511894781453	0.00324818773754077	defense response to oomycetes	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0402161	PETPET_09_01
GO:0006098	2	24	0.245169407746922	0.024301767045141	0.0492430542756804	pentose-phosphate shunt	Ha412HOChr09g0393961,Ha412HOChr09g0403221	PETPET_09_01
GO:0006644	2	22	0.224738623768012	0.0206101797060736	0.042891455063991	phospholipid metabolic process	Ha412HOChr09g0401351,Ha412HOChr09g0402671	PETPET_09_01
GO:0009095	2	3	0.0306461759683652	0.000303822708847111	0.00233943485812275	aromatic amino acid family biosynthetic process, prephenate pathway	Ha412HOChr09g0403601,Ha412HOChr09g0403611	PETPET_09_01
GO:0009240	2	3	0.0306461759683652	0.000303822708847111	0.00233943485812275	isopentenyl diphosphate biosynthetic process	Ha412HOChr09g0401031,Ha412HOChr09g0401041	PETPET_09_01
GO:0009409	14	744	7.60025164015458	0.020198948763989	0.042891455063991	response to cold	Ha412HOChr09g0392891,Ha412HOChr09g0393251,Ha412HOChr09g0393351,Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394721,Ha412HOChr09g0395411,Ha412HOChr09g0395811,Ha412HOChr09g0396141,Ha412HOChr09g0399841,Ha412HOChr09g0400601,Ha412HOChr09g0400831,Ha412HOChr09g0403011	PETPET_09_01
GO:0009414	28	741	7.56960546418621	3.06228325183218e-09	1.17897905195539e-07	response to water deprivation	Ha412HOChr09g0392911,Ha412HOChr09g0393431,Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394361,Ha412HOChr09g0394411,Ha412HOChr09g0394721,Ha412HOChr09g0395071,Ha412HOChr09g0396681,Ha412HOChr09g0396701,Ha412HOChr09g0397271,Ha412HOChr09g0400831,Ha412HOChr09g0400861,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051,Ha412HOChr09g0402161,Ha412HOChr09g0403011	PETPET_09_01
GO:0009556	4	79	0.807015967166951	0.00851679331693543	0.0216154768504492	microsporogenesis	Ha412HOChr09g0393041,Ha412HOChr09g0396531,Ha412HOChr09g0402101,Ha412HOChr09g0402111	PETPET_09_01
GO:0009617	8	325	3.3200023965729	0.0182427094103413	0.0407156123071386	response to bacterium	Ha412HOChr09g0394361,Ha412HOChr09g0394411,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395761,Ha412HOChr09g0402161	PETPET_09_01
GO:0009625	5	102	1.04196998292442	0.00384331971026226	0.0125930050080934	response to insect	Ha412HOChr09g0392941,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0009630	12	89	0.909169887061502	1.1144502177341e-10	5.72084445103505e-09	gravitropism	Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETPET_09_01
GO:0009682	4	65	0.66400047931458	0.00428338091717939	0.0129341306126593	induced systemic resistance	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0009751	9	304	3.10547916479434	0.00402288659087791	0.0126001042720543	response to salicylic acid	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0397281,Ha412HOChr09g0400101	PETPET_09_01
GO:0009753	9	301	3.07483298882598	0.00377187178892169	0.0125930050080934	response to jasmonic acid	Ha412HOChr09g0392941,Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0400101	PETPET_09_01
GO:0009759	4	42	0.429046463557113	0.000849217603120821	0.00501141432136119	indole glucosinolate biosynthetic process	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0009862	4	47	0.480123423504389	0.00130069739717344	0.00646152900531322	systemic acquired resistance, salicylic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0009864	5	35	0.357538719630928	2.5979407336307e-05	0.000432818006757136	induced systemic resistance, jasmonic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0402791	PETPET_09_01
GO:0009926	5	144	1.47101644648153	0.0157931780952513	0.0377358917666038	auxin polar transport	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETPET_09_01
GO:0010104	4	36	0.367754111620383	0.000468716549131044	0.00324818773754077	regulation of ethylene-activated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0010120	4	47	0.480123423504389	0.00130069739717344	0.00646152900531322	camalexin biosynthetic process	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0010193	4	95	0.970462238998233	0.0159274867846055	0.0377358917666038	response to ozone	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0397281	PETPET_09_01
GO:0010208	3	25	0.255384799736377	0.00199860862482631	0.00809962442692768	pollen wall assembly	Ha412HOChr09g0397271,Ha412HOChr09g0402101,Ha412HOChr09g0402111	PETPET_09_01
GO:0010239	2	13	0.132800095862916	0.0073879003380134	0.0196161491733459	chloroplast mRNA processing	Ha412HOChr09g0400771,Ha412HOChr09g0401541	PETPET_09_01
GO:0010252	5	96	0.980677630987688	0.00296188407722881	0.0103665942703008	auxin homeostasis	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETPET_09_01
GO:0010286	5	119	1.21563164674515	0.0073395308201834	0.0196161491733459	heat acclimation	Ha412HOChr09g0393851,Ha412HOChr09g0397481,Ha412HOChr09g0400041,Ha412HOChr09g0400861,Ha412HOChr09g0402861	PETPET_09_01
GO:0010315	5	63	0.64356969533567	0.000446382198452314	0.00324818773754077	auxin efflux	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETPET_09_01
GO:0010496	3	32	0.326892543662563	0.00409094294547217	0.0126001042720543	intercellular transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETPET_09_01
GO:0010540	12	57	0.58227734339894	4.43368354055772e-13	3.41393632622944e-11	basipetal auxin transport	Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETPET_09_01
GO:0015692	3	32	0.326892543662563	0.00409094294547217	0.0126001042720543	lead ion transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETPET_09_01
GO:0015741	2	4	0.0408615679578203	0.000603576168537902	0.00371802919819348	fumarate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETPET_09_01
GO:0015742	2	6	0.0612923519367305	0.00148882289920028	0.00694784019626797	alpha-ketoglutarate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETPET_09_01
GO:0015743	2	21	0.214523231778557	0.0188609393155059	0.041494066494113	malate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETPET_09_01
GO:0015744	2	4	0.0408615679578203	0.000603576168537902	0.00371802919819348	succinate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETPET_09_01
GO:0015746	2	9	0.0919385279050957	0.0035021024046707	0.011984972673762	citrate transport	Ha412HOChr09g0396501,Ha412HOChr09g0396511	PETPET_09_01
GO:0015810	2	14	0.143015487852371	0.00856197459660651	0.0216154768504492	aspartate transmembrane transport	Ha412HOChr09g0396681,Ha412HOChr09g0396701	PETPET_09_01
GO:0015827	2	14	0.143015487852371	0.00856197459660651	0.0216154768504492	tryptophan transport	Ha412HOChr09g0396681,Ha412HOChr09g0396701	PETPET_09_01
GO:0016042	2	11	0.112369311884006	0.00527939555902064	0.0150904208376068	lipid catabolic process	Ha412HOChr09g0395921,Ha412HOChr09g0402451	PETPET_09_01
GO:0016094	2	8	0.0817231359156406	0.00274214508140897	0.00996954865221278	polyprenol biosynthetic process	Ha412HOChr09g0402911,Ha412HOChr09g0402931	PETPET_09_01
GO:0016099	4	19	0.194092447799646	3.53163596925363e-05	0.000494429035695508	monoterpenoid biosynthetic process	Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399981,Ha412HOChr09g0402271	PETPET_09_01
GO:0016114	5	57	0.58227734339894	0.00027938175897123	0.00233943485812275	terpenoid biosynthetic process	Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399971,Ha412HOChr09g0399981,Ha412HOChr09g0402271	PETPET_09_01
GO:0019676	2	19	0.194092447799646	0.0155630956504877	0.0377358917666038	ammonia assimilation cycle	Ha412HOChr09g0395221,Ha412HOChr09g0401871	PETPET_09_01
GO:0030001	5	110	1.12369311884006	0.00529144626773226	0.0150904208376068	metal ion transport	Ha412HOChr09g0395681,Ha412HOChr09g0396221,Ha412HOChr09g0396231,Ha412HOChr09g0400041,Ha412HOChr09g0400631	PETPET_09_01
GO:0031347	4	106	1.08283155088224	0.0228193098131841	0.0468556494830713	regulation of defense response	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0042631	4	102	1.04196998292442	0.0201354733466412	0.042891455063991	cellular response to water deprivation	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0395411	PETPET_09_01
GO:0042742	17	945	9.65354543003505	0.0166554319448995	0.0382826346196197	defense response to bacterium	Ha412HOChr09g0392941,Ha412HOChr09g0393041,Ha412HOChr09g0394441,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395071,Ha412HOChr09g0395241,Ha412HOChr09g0395661,Ha412HOChr09g0397131,Ha412HOChr09g0397251,Ha412HOChr09g0397441,Ha412HOChr09g0400831,Ha412HOChr09g0401581,Ha412HOChr09g0401911,Ha412HOChr09g0402761	PETPET_09_01
GO:0043068	3	22	0.224738623768012	0.00136853540982917	0.00658607665980288	positive regulation of programmed cell death	Ha412HOChr09g0394931,Ha412HOChr09g0394981,Ha412HOChr09g0394991	PETPET_09_01
GO:0043953	2	8	0.0817231359156406	0.00274214508140897	0.00996954865221278	protein transport by the Tat complex	Ha412HOChr09g0395811,Ha412HOChr09g0402421	PETPET_09_01
GO:0045694	3	4	0.0408615679578203	4.06924915631959e-06	8.9523481439031e-05	regulation of embryo sac egg cell differentiation	Ha412HOChr09g0395181,Ha412HOChr09g0395191,Ha412HOChr09g0395201	PETPET_09_01
GO:0046865	3	24	0.245169407746922	0.00177196002311503	0.00758005120999207	terpenoid transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETPET_09_01
GO:0047484	5	41	0.418831071567658	5.70659806595996e-05	0.000676012386275257	regulation of response to osmotic stress	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395291	PETPET_09_01
GO:0048015	3	27	0.275815583715287	0.00250405435801316	0.00988780438805197	phosphatidylinositol-mediated signaling	Ha412HOChr09g0393041,Ha412HOChr09g0402121,Ha412HOChr09g0403011	PETPET_09_01
GO:0048364	18	527	5.38351157844283	8.59922508680681e-06	0.000165535082921031	root development	Ha412HOChr09g0392941,Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399981,Ha412HOChr09g0401401,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051,Ha412HOChr09g0402271	PETPET_09_01
GO:0048437	3	20	0.204307839789102	0.00102834448771909	0.00546086383133586	floral organ development	Ha412HOChr09g0393041,Ha412HOChr09g0396721,Ha412HOChr09g0400821	PETPET_09_01
GO:0048581	3	28	0.286030975704742	0.00278370514315032	0.00996954865221278	negative regulation of post-embryonic development	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETPET_09_01
GO:0050832	14	687	7.01797429675564	0.0108562528308497	0.0269655312250138	defense response to fungus	Ha412HOChr09g0392941,Ha412HOChr09g0393251,Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395071,Ha412HOChr09g0396101,Ha412HOChr09g0399901,Ha412HOChr09g0399951,Ha412HOChr09g0399981,Ha412HOChr09g0401911,Ha412HOChr09g0402271,Ha412HOChr09g0403291	PETPET_09_01
GO:0050992	2	8	0.0817231359156406	0.00274214508140897	0.00996954865221278	dimethylallyl diphosphate biosynthetic process	Ha412HOChr09g0401031,Ha412HOChr09g0401041	PETPET_09_01
GO:0051592	3	11	0.112369311884006	0.000159235963757736	0.00153264615116821	response to calcium ion	Ha412HOChr09g0397271,Ha412HOChr09g0400711,Ha412HOChr09g0400831	PETPET_09_01
GO:0071370	2	20	0.204307839789102	0.0171780680019064	0.0389032716513763	cellular response to gibberellin stimulus	Ha412HOChr09g0394361,Ha412HOChr09g0394411	PETPET_09_01
GO:0072657	3	36	0.367754111620383	0.00571648458325303	0.0157203326039458	protein localization to membrane	Ha412HOChr09g0393271,Ha412HOChr09g0393281,Ha412HOChr09g0402831	PETPET_09_01
GO:0080151	4	24	0.245169407746922	9.30301593033767e-05	0.000955109635514668	positive regulation of salicylic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0080162	5	8	0.0817231359156406	5.60876530109863e-09	1.72749971273838e-07	intracellular auxin transport	Ha412HOChr09g0402231,Ha412HOChr09g0402251,Ha412HOChr09g0402311,Ha412HOChr09g0402321,Ha412HOChr09g0402331	PETPET_09_01
GO:0080167	15	296	3.0237560288787	4.21538743681027e-07	1.08194944211464e-05	response to karrikin	Ha412HOChr09g0392921,Ha412HOChr09g0401551,Ha412HOChr09g0401561,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETPET_09_01
GO:0080168	3	35	0.357538719630928	0.00527917058040953	0.0150904208376068	abscisic acid transport	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETPET_09_01
GO:0080187	4	29	0.296246367694197	0.000199814000385186	0.00181007976819521	floral organ senescence	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:0090332	5	73	0.745723615230221	0.000878624588810079	0.00501141432136119	stomatal closure	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821,Ha412HOChr09g0397301,Ha412HOChr09g0400831	PETPET_09_01
GO:0090333	17	106	1.08283155088224	7.01466651077953e-16	1.08025864266005e-13	regulation of stomatal closure	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0400601,Ha412HOChr09g0401651,Ha412HOChr09g0401661,Ha412HOChr09g0401671,Ha412HOChr09g0401681,Ha412HOChr09g0401701,Ha412HOChr09g0401741,Ha412HOChr09g0401761,Ha412HOChr09g0401881,Ha412HOChr09g0401941,Ha412HOChr09g0401971,Ha412HOChr09g0402011,Ha412HOChr09g0402051	PETPET_09_01
GO:0098657	3	25	0.255384799736377	0.00199860862482631	0.00809962442692768	import into cell	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETPET_09_01
GO:0098739	3	24	0.245169407746922	0.00177196002311503	0.00758005120999207	import across plasma membrane	Ha412HOChr09g0393801,Ha412HOChr09g0393811,Ha412HOChr09g0393821	PETPET_09_01
GO:1900056	4	43	0.439261855546568	0.000928922142133072	0.0051090717817319	negative regulation of leaf senescence	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:1900457	4	18	0.183877055810191	2.810506537384e-05	0.000432818006757136	regulation of brassinosteroid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETPET_09_01
GO:1901141	3	36	0.367754111620383	0.00571648458325303	0.0157203326039458	regulation of lignin biosynthetic process	Ha412HOChr09g0396721,Ha412HOChr09g0397421,Ha412HOChr09g0403091	PETPET_09_01
GO:2000022	5	85	0.868308319103682	0.0017389865745014	0.00758005120999207	regulation of jasmonic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0401911	PETPET_09_01
GO:2000031	5	42	0.429046463557113	6.4243949854973e-05	0.000706683448404703	regulation of salicylic acid mediated signaling pathway	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0402161	PETPET_09_01
GO:2000070	5	40	0.408615679578203	5.05230289775416e-05	0.000648378871878451	regulation of response to water deprivation	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771,Ha412HOChr09g0395811	PETPET_09_01
GO:0000165	4	18	0.434618495551362	0.000720849628211106	0.0123392495182019	MAPK cascade	Ha412HOChr11g0484611,Ha412HOChr11g0488561,Ha412HOChr11g0499051,Ha412HOChr11g0499071	PETPET_11_01
GO:0000706	3	8	0.193163775800605	0.000669150856188079	0.0121701811969207	meiotic DNA double-strand break processing	Ha412HOChr11g0492721,Ha412HOChr11g0492731,Ha412HOChr11g0492751	PETPET_11_01
GO:0000819	2	4	0.0965818879003026	0.00322745110790911	0.0268339506400443	sister chromatid segregation	Ha412HOChr11g0481611,Ha412HOChr11g0496411	PETPET_11_01
GO:0006006	5	26	0.627782271351967	0.00031358046735533	0.00667103940633081	glucose metabolic process	Ha412HOChr11g0485911,Ha412HOChr11g0493571,Ha412HOChr11g0493651,Ha412HOChr11g0496531,Ha412HOChr11g0496551	PETPET_11_01
GO:0006259	3	15	0.362182079626135	0.00480650876174461	0.0382974583646011	DNA metabolic process	Ha412HOChr11g0492721,Ha412HOChr11g0492731,Ha412HOChr11g0492751	PETPET_11_01
GO:0006468	115	2347	56.6694227255025	6.40021411830032e-14	9.31231154212697e-12	protein phosphorylation	Ha412HOChr11g0480971,Ha412HOChr11g0481121,Ha412HOChr11g0481141,Ha412HOChr11g0481151,Ha412HOChr11g0481161,Ha412HOChr11g0481191,Ha412HOChr11g0482221,Ha412HOChr11g0482421,Ha412HOChr11g0482731,Ha412HOChr11g0482751,Ha412HOChr11g0482761,Ha412HOChr11g0482781,Ha412HOChr11g0482821,Ha412HOChr11g0482831,Ha412HOChr11g0482841,Ha412HOChr11g0482851,Ha412HOChr11g0482861,Ha412HOChr11g0484451,Ha412HOChr11g0484501,Ha412HOChr11g0484521,Ha412HOChr11g0485111,Ha412HOChr11g0485171,Ha412HOChr11g0485191,Ha412HOChr11g0485221,Ha412HOChr11g0485731,Ha412HOChr11g0487011,Ha412HOChr11g0487591,Ha412HOChr11g0487601,Ha412HOChr11g0487991,Ha412HOChr11g0488071,Ha412HOChr11g0488561,Ha412HOChr11g0489351,Ha412HOChr11g0489361,Ha412HOChr11g0489581,Ha412HOChr11g0489611,Ha412HOChr11g0489821,Ha412HOChr11g0490371,Ha412HOChr11g0490381,Ha412HOChr11g0490391,Ha412HOChr11g0490421,Ha412HOChr11g0490471,Ha412HOChr11g0490481,Ha412HOChr11g0490501,Ha412HOChr11g0490511,Ha412HOChr11g0490531,Ha412HOChr11g0490561,Ha412HOChr11g0490571,Ha412HOChr11g0490621,Ha412HOChr11g0490651,Ha412HOChr11g0490661,Ha412HOChr11g0490681,Ha412HOChr11g0490741,Ha412HOChr11g0490751,Ha412HOChr11g0490771,Ha412HOChr11g0490791,Ha412HOChr11g0490801,Ha412HOChr11g0490811,Ha412HOChr11g0490881,Ha412HOChr11g0490891,Ha412HOChr11g0490921,Ha412HOChr11g0490961,Ha412HOChr11g0491021,Ha412HOChr11g0491051,Ha412HOChr11g0491061,Ha412HOChr11g0491121,Ha412HOChr11g0491141,Ha412HOChr11g0491231,Ha412HOChr11g0491241,Ha412HOChr11g0491251,Ha412HOChr11g0491261,Ha412HOChr11g0491301,Ha412HOChr11g0491321,Ha412HOChr11g0491441,Ha412HOChr11g0491451,Ha412HOChr11g0491461,Ha412HOChr11g0492211,Ha412HOChr11g0492641,Ha412HOChr11g0493061,Ha412HOChr11g0493091,Ha412HOChr11g0493311,Ha412HOChr11g0493481,Ha412HOChr11g0493491,Ha412HOChr11g0493501,Ha412HOChr11g0493791,Ha412HOChr11g0494081,Ha412HOChr11g0494091,Ha412HOChr11g0494111,Ha412HOChr11g0494121,Ha412HOChr11g0494151,Ha412HOChr11g0494211,Ha412HOChr11g0494221,Ha412HOChr11g0494251,Ha412HOChr11g0495201,Ha412HOChr11g0495211,Ha412HOChr11g0496141,Ha412HOChr11g0496201,Ha412HOChr11g0496221,Ha412HOChr11g0496231,Ha412HOChr11g0496251,Ha412HOChr11g0496301,Ha412HOChr11g0496351,Ha412HOChr11g0496371,Ha412HOChr11g0496521,Ha412HOChr11g0496791,Ha412HOChr11g0496851,Ha412HOChr11g0497121,Ha412HOChr11g0497151,Ha412HOChr11g0497171,Ha412HOChr11g0498381,Ha412HOChr11g0499321,Ha412HOChr11g0499651,Ha412HOChr11g0500091,Ha412HOChr11g0500321,Ha412HOChr11g0500331,Ha412HOChr11g0500691	PETPET_11_01
GO:0006479	3	10	0.241454719750756	0.00138413841965431	0.0191802038152097	protein methylation	Ha412HOChr11g0489521,Ha412HOChr11g0489601,Ha412HOChr11g0495321	PETPET_11_01
GO:0007276	3	11	0.265600191725832	0.00186993870472876	0.0209289293490796	gamete generation	Ha412HOChr11g0481791,Ha412HOChr11g0500341,Ha412HOChr11g0500351	PETPET_11_01
GO:0009299	4	22	0.531200383451664	0.00159894046005453	0.0207417133248605	mRNA transcription	Ha412HOChr11g0494591,Ha412HOChr11g0494621,Ha412HOChr11g0494641,Ha412HOChr11g0497231	PETPET_11_01
GO:0009312	3	3	0.0724364159252269	1.30569609850836e-05	0.000422175071851036	oligosaccharide biosynthetic process	Ha412HOChr11g0486211,Ha412HOChr11g0486221,Ha412HOChr11g0486241	PETPET_11_01
GO:0009653	3	12	0.289745663700908	0.00244974370775781	0.0237625139652508	anatomical structure morphogenesis	Ha412HOChr11g0494751,Ha412HOChr11g0494761,Ha412HOChr11g0495091	PETPET_11_01
GO:0009699	5	42	1.01410982295318	0.00297343893723755	0.0268339506400443	phenylpropanoid biosynthetic process	Ha412HOChr11g0483761,Ha412HOChr11g0483781,Ha412HOChr11g0483851,Ha412HOChr11g0483871,Ha412HOChr11g0483901	PETPET_11_01
GO:0009861	12	35	0.845091519127647	1.38006359193566e-11	1.00399626313319e-09	jasmonic acid and ethylene-dependent systemic resistance	Ha412HOChr11g0487911,Ha412HOChr11g0488011,Ha412HOChr11g0488031,Ha412HOChr11g0488051,Ha412HOChr11g0488131,Ha412HOChr11g0488141,Ha412HOChr11g0488311,Ha412HOChr11g0488401,Ha412HOChr11g0488411,Ha412HOChr11g0488421,Ha412HOChr11g0488451,Ha412HOChr11g0488461	PETPET_11_01
GO:0009932	5	29	0.700218687277194	0.000533995650227043	0.0103595156144046	cell tip growth	Ha412HOChr11g0485451,Ha412HOChr11g0493171,Ha412HOChr11g0493181,Ha412HOChr11g0493201,Ha412HOChr11g0493221	PETPET_11_01
